,userID,movieID,rating,timestamp
96,3,60,3.0,1298861675
97,3,110,4.0,1298922049
98,3,247,3.5,1298861637
99,3,267,3.0,1298861761
100,3,296,4.5,1298862418
101,3,318,5.0,1298862121
102,3,355,2.5,1298861589
103,3,356,5.0,1298862167
104,3,377,2.5,1298923242
105,3,527,3.0,1298862528
106,3,588,3.0,1298922100
107,3,592,3.0,1298923247
108,3,593,3.0,1298921840
109,3,595,2.0,1298923260
110,3,736,3.5,1298932787
111,3,778,4.0,1298863157
112,3,866,3.0,1298861687
113,3,1197,5.0,1298932770
114,3,1210,3.0,1298921795
115,3,1235,4.0,1298861628
116,3,1271,3.0,1298861605
117,3,1378,4.0,1298861658
118,3,1580,3.5,1298922089
119,3,1721,4.5,1298923236
120,3,1884,4.0,1298863143
121,3,2028,4.0,1298921862
122,3,2318,4.0,1298861753
123,3,2513,3.0,1298861789
124,3,2694,3.0,1298862710
125,3,2702,3.5,1298861796
126,3,2716,3.0,1298924017
127,3,2762,3.5,1298922057
128,3,2841,4.0,1298861733
129,3,2858,4.0,1298921825
130,3,2959,5.0,1298862874
131,3,3243,3.0,1298861968
132,3,3510,4.0,1298861633
133,3,3949,5.0,1298863174
134,3,5349,3.0,1298923266
135,3,5669,3.5,1298862672
136,3,6377,3.0,1298922080
137,3,7153,2.5,1298921787
138,3,7361,3.0,1298922065
139,3,8622,3.5,1298861650
140,3,8636,3.0,1298932766
141,3,27369,3.5,1298862555
142,3,44191,3.5,1298932740
143,3,48783,4.5,1298862361
144,3,50068,4.5,1298862467
145,3,58559,3.0,1298922071
146,3,84236,4.0,1298922130
1580,15,3107,3.0,1316395917
2154,15,34048,0.5,1316395912
2158,15,34319,1.0,1316395893
2181,15,44597,2.5,1316408165
2185,15,45186,2.5,1316396016
2211,15,49278,2.5,1316395906
2264,15,60072,1.0,1316396154
2267,15,60295,3.5,1316395628
2300,15,68319,2.0,1316396161
2303,15,68791,4.0,1316396225
2315,15,70336,4.5,1316395878
2330,15,73344,3.5,1316395633
2342,15,77561,1.0,1316395588
2344,15,78469,3.0,1316395983
2348,15,79132,5.0,1316395554
2358,15,80489,4.0,1316395567
2365,15,81782,3.0,1316395900
2370,15,82461,3.0,1316396252
2374,15,83349,1.0,1316396136
2381,15,85414,4.0,1316395607
2384,15,86332,1.0,1316395573
2386,15,86781,5.0,1316395597
2392,15,87232,1.5,1316395580
2397,15,87520,4.5,1316396021
2404,15,88356,1.5,1316408269
2405,15,88744,4.5,1316395487
2406,15,88950,0.5,1316395783
5026,29,778,5.0,1313927169
5027,29,1569,2.0,1313925564
5028,29,1681,0.5,1313925259
5029,29,1717,3.0,1313925074
5030,29,2065,0.5,1313925699
5031,29,2367,0.5,1313925185
5032,29,2384,1.5,1313925639
5033,29,2459,3.5,1313924474
5034,29,2513,3.0,1313924446
5035,29,2571,5.0,1313927206
5036,29,2713,3.0,1313925688
5037,29,2717,2.5,1313925589
5038,29,2942,0.5,1313925693
5039,29,3720,4.0,1313924856
5040,29,5065,2.0,1313925220
5041,29,6365,2.5,1313927224
5042,29,6502,5.0,1313927249
5043,29,6934,2.5,1313927226
5044,29,27822,4.0,1313925421
5045,29,51662,4.5,1313927193
5046,29,58559,5.0,1313927309
5047,29,73268,3.0,1313924902
7375,48,1,4.0,1318796720
7376,48,2,3.5,1322169967
7377,48,34,3.0,1322169717
7378,48,110,4.0,1319746142
7380,48,158,3.0,1322170542
7381,48,163,3.5,1322170475
7382,48,223,2.5,1322169932
7383,48,231,3.5,1322169695
7384,48,288,3.5,1319744320
7385,48,293,5.0,1305605384
7387,48,344,3.5,1322169641
7388,48,356,4.0,1319744507
7389,48,364,4.0,1319745852
7390,48,367,3.5,1322169697
7391,48,480,3.5,1322167325
7393,48,527,4.5,1305604773
7394,48,541,4.0,1322719227
7396,48,593,3.5,1322169588
7397,48,595,3.5,1322169669
7398,48,648,3.5,1322169653
7399,48,673,3.0,1322170930
7401,48,778,4.5,1305605614
7405,48,1097,3.5,1322169711
7406,48,1127,3.5,1319745467
7407,48,1148,3.5,1318721589
7408,48,1175,4.0,1305602381
7409,48,1185,4.0,1303371127
7410,48,1206,3.5,1316496812
7411,48,1214,3.5,1322169763
7412,48,1222,3.5,1322167612
7414,48,1258,4.0,1322169973
7415,48,1270,3.5,1322169645
7416,48,1274,3.5,1318721485
7419,48,1485,3.5,1322170149
7421,48,1527,3.5,1322169801
7422,48,1544,3.5,1322167341
7423,48,1580,3.5,1322167292
7424,48,1591,3.0,1322171839
7426,48,1682,3.5,1322169947
7427,48,1721,4.0,1322169693
7428,48,1732,3.5,1318725610
7429,48,1784,4.5,1305604618
7430,48,1882,3.0,1322171335
7431,48,1884,4.5,1305605225
7432,48,1917,3.5,1322169954
7433,48,1921,4.0,1305604875
7434,48,1923,3.5,1319744666
7435,48,1997,3.5,1322167149
7436,48,2006,3.0,1322170564
7437,48,2167,3.5,1322170785
7440,48,2291,4.0,1322170045
7441,48,2294,3.0,1322170922
7442,48,2318,3.5,1324101279
7443,48,2324,4.5,1319746801
7444,48,2329,4.5,1305605468
7445,48,2355,3.5,1318835468
7447,48,2542,3.5,1322170518
7448,48,2571,4.5,1322167116
7449,48,2617,3.5,1322167802
7450,48,2692,3.0,1322170331
7451,48,2700,3.5,1322170196
7452,48,2706,3.5,1322169924
7453,48,2710,3.0,1322170066
7457,48,2959,5.0,1305604734
7458,48,2987,3.5,1318835841
7459,48,2997,3.0,1319744255
7460,48,3000,5.0,1305605572
7461,48,3114,3.5,1318797469
7462,48,3147,4.0,1319746199
7463,48,3527,3.0,1322170644
7464,48,3578,5.0,1305605670
7466,48,3717,3.0,1322171045
7467,48,3745,3.5,1322173362
7468,48,3751,3.0,1316922546
7470,48,3949,4.5,1305604501
7471,48,3968,3.0,1319748211
7472,48,4011,4.0,1318725545
7473,48,4016,3.5,1318835610
7474,48,4022,3.5,1322167231
7476,48,4270,3.0,1322167807
7477,48,4306,4.0,1305604576
7478,48,4369,3.5,1303371101
7479,48,4446,3.5,1322171604
7480,48,4720,3.0,1319745406
7481,48,4878,4.5,1305605359
7482,48,4886,3.5,1318796382
7484,48,4973,5.0,1305605431
7485,48,4975,3.5,1305602329
7486,48,4993,4.5,1319748409
7487,48,4995,4.0,1322168606
7488,48,5010,4.0,1322170988
7489,48,5146,4.0,1318724175
7490,48,5218,4.0,1317417327
7491,48,5225,3.0,1322169255
7492,48,5349,3.5,1322167657
7493,48,5459,3.0,1322167294
7494,48,5502,3.5,1322167764
7495,48,5570,3.5,1322167056
