,userID,movieID,rating,timestamp
147,4,10,4.0,949810645
148,4,34,5.0,949919556
149,4,112,5.0,949810582
150,4,141,5.0,949919681
151,4,153,4.0,949811346
152,4,173,3.0,949811346
153,4,185,3.0,949920047
154,4,260,5.0,949779042
155,4,289,4.0,949778802
156,4,296,5.0,949895708
157,4,329,3.0,949810618
158,4,349,5.0,949810582
159,4,356,5.0,949919763
160,4,357,5.0,949919681
161,4,364,5.0,949949538
162,4,367,4.0,949895887
163,4,380,3.0,949810534
164,4,410,3.0,949919883
165,4,431,3.0,949895772
166,4,434,4.0,949810688
167,4,435,1.0,949920135
168,4,440,4.0,949919802
169,4,442,4.0,949920028
170,4,464,4.0,949811315
171,4,480,5.0,949810582
172,4,541,5.0,949779091
173,4,588,5.0,949949486
174,4,589,5.0,949919938
175,4,590,3.0,949810534
176,4,594,5.0,949949538
177,4,596,5.0,949949638
178,4,610,4.0,949982238
179,4,616,5.0,949949444
180,4,858,5.0,949779022
181,4,903,5.0,949919189
182,4,910,4.0,949919306
183,4,913,5.0,949919247
184,4,919,5.0,949949396
185,4,1011,4.0,949919454
186,4,1016,4.0,949919322
187,4,1022,5.0,949949638
188,4,1028,5.0,949949638
189,4,1030,5.0,949896377
190,4,1031,5.0,949896377
191,4,1032,5.0,949949538
192,4,1033,5.0,949949638
193,4,1036,5.0,949896244
194,4,1073,5.0,949919372
195,4,1079,5.0,949811523
196,4,1089,5.0,949895732
197,4,1097,5.0,949778771
198,4,1125,5.0,949919399
199,4,1127,5.0,949896275
200,4,1136,5.0,949919372
201,4,1194,5.0,949919419
202,4,1196,5.0,949779173
203,4,1197,5.0,949811490
204,4,1198,5.0,949779173
205,4,1200,5.0,949896244
206,4,1206,5.0,949896159
207,4,1208,5.0,949779173
208,4,1210,5.0,949778714
209,4,1213,5.0,949895708
210,4,1214,5.0,949810261
211,4,1219,5.0,949779173
212,4,1220,5.0,949811523
213,4,1222,5.0,949918693
214,4,1225,5.0,949779173
215,4,1230,5.0,949919372
216,4,1240,5.0,949896244
217,4,1243,5.0,949919519
218,4,1257,5.0,949811602
219,4,1258,5.0,949918743
220,4,1259,4.0,949811559
221,4,1265,5.0,949919591
222,4,1270,5.0,949811523
223,4,1278,5.0,949919372
224,4,1282,5.0,949949396
225,4,1285,4.0,949811559
226,4,1288,5.0,949811490
227,4,1291,5.0,949918743
228,4,1298,4.0,949918927
229,4,1307,4.0,949811602
230,4,1332,4.0,949896275
231,4,1334,5.0,949982274
232,4,1344,5.0,949919247
233,4,1356,4.0,949810582
234,4,1371,4.0,949810302
235,4,1372,3.0,949920004
236,4,1374,4.0,949918787
237,4,1376,3.0,949918904
238,4,1377,3.0,949810688
239,4,1380,5.0,949896377
240,4,1387,5.0,949810261
241,4,1388,4.0,949810302
242,4,1396,5.0,949895772
243,4,1544,3.0,949811230
244,4,1580,5.0,949919978
245,4,1663,4.0,949811559
246,4,1674,5.0,949896244
247,4,1805,1.0,949895864
248,4,1858,5.0,949919738
249,4,1917,4.0,949810688
250,4,1918,2.0,949895956
251,4,1953,5.0,949810261
252,4,1954,5.0,949810261
253,4,1961,5.0,949918743
254,4,1967,3.0,949949538
255,4,1968,5.0,949811559
256,4,1994,5.0,949896309
257,4,2000,5.0,949811602
258,4,2002,3.0,949895907
259,4,2003,2.0,949918970
260,4,2005,5.0,949896070
261,4,2014,4.0,949919454
262,4,2018,5.0,949778771
263,4,2020,4.0,949811738
264,4,2021,4.0,949896114
265,4,2033,4.0,949982239
266,4,2034,4.0,949896183
267,4,2046,5.0,949810618
268,4,2054,3.0,949896114
269,4,2064,5.0,949918648
270,4,2078,5.0,949949444
271,4,2080,5.0,949919306
272,4,2081,4.0,949982239
273,4,2085,5.0,949949444
274,4,2086,5.0,949896114
275,4,2087,5.0,949949638
276,4,2091,5.0,949896183
277,4,2094,4.0,949920028
278,4,2096,5.0,949949538
279,4,2100,5.0,949896114
280,4,2102,5.0,949949396
281,4,2105,4.0,949896114
282,4,2109,5.0,949919399
283,4,2110,3.0,949896309
284,4,2114,5.0,949918927
285,4,2115,5.0,949918994
286,4,2124,4.0,949919763
287,4,2140,5.0,949896070
288,4,2141,4.0,949982239
289,4,2143,4.0,949896114
290,4,2144,5.0,949811603
291,4,2161,5.0,949896070
292,4,2174,5.0,949896070
293,4,2193,3.0,949896070
294,4,2194,5.0,949918764
295,4,2248,4.0,949811559
296,4,2263,3.0,949896309
297,4,2268,5.0,949895772
298,4,2289,5.0,949919556
299,4,2348,4.0,949918927
300,4,2371,4.0,949811603
301,4,2403,4.0,949918994
302,4,2406,5.0,949918994
303,4,2409,4.0,949810302
304,4,2454,5.0,949982274
305,4,2467,5.0,949918875
306,4,2551,4.0,949896275
307,4,2616,1.0,949895993
308,4,2628,5.0,949810582
309,4,2640,5.0,949810261
310,4,2659,3.0,949918671
311,4,2683,4.0,949896497
312,4,2699,4.0,949896497
313,4,2716,5.0,949811523
314,4,2723,5.0,949810582
315,4,2734,4.0,949778714
316,4,2770,1.0,949896521
317,4,2788,5.0,949919399
318,4,2791,5.0,949811490
319,4,2795,4.0,949811603
320,4,2797,5.0,949896070
321,4,2804,5.0,949811738
322,4,2822,3.0,949811230
323,4,2867,3.0,949918875
324,4,2872,5.0,949896114
325,4,2877,5.0,949896377
326,4,2902,2.0,949896309
327,4,2903,1.0,949896309
328,4,2916,4.0,949810534
329,4,2918,5.0,949811559
330,4,2968,5.0,949896070
331,4,2986,3.0,949896015
332,4,2987,5.0,949918807
333,4,2991,5.0,949810261
334,4,3016,3.0,949896543
335,4,3034,5.0,949949444
336,4,3039,4.0,949811559
337,4,3040,5.0,949919419
338,4,3060,5.0,949919656
339,4,3071,4.0,949918715
340,4,3101,4.0,949896275
341,4,3104,4.0,949811603
342,4,3108,5.0,949919738
343,4,3169,4.0,949918904
344,4,3208,2.0,949778946
345,4,3210,4.0,949811523
346,4,3251,5.0,949918970
347,4,3255,4.0,949919738
348,4,3263,3.0,949919845
349,4,3265,5.0,949895732
350,4,4006,2.0,949982238
828,12,253,3.0,968045587
829,12,529,1.0,968045407
830,12,538,3.0,968045438
831,12,608,2.0,968045353
832,12,673,1.0,968045732
833,12,736,4.0,968045680
834,12,737,3.0,968045764
835,12,1028,1.0,968045500
836,12,1032,2.0,968045561
837,12,1077,3.0,968045500
838,12,1197,1.0,955407153
839,12,1215,5.0,968045353
840,12,1220,5.0,955407153
841,12,1230,2.0,968045354
842,12,1235,5.0,968045354
843,12,1295,1.0,955407153
844,12,1374,1.0,968045475
845,12,1387,4.0,968045475
846,12,1639,2.0,968045438
847,12,1732,3.0,968045529
848,12,2259,2.0,955407153
849,12,2355,2.0,968045475
850,12,2460,4.0,968045680
851,12,2529,1.0,968045475
852,12,2668,2.0,968045764
853,12,2959,4.0,968045407
854,12,3146,2.0,968045732
855,12,3148,1.0,968045379
856,12,3176,3.0,968045649
857,12,3179,2.0,968045354
858,12,3298,4.0,968045529
859,12,3324,1.0,968045732
860,12,3408,4.0,968045379
861,12,3474,4.0,955407153
862,12,3770,3.0,968045619
863,12,3773,2.0,968045680
864,12,3780,2.0,968045619
865,12,3791,1.0,968045232
866,12,3793,5.0,968045232
867,12,3794,3.0,968045232
868,12,3798,4.0,968045232
869,12,3799,1.0,968045198
870,12,3801,3.0,968045198
871,12,3809,3.0,968045172
872,12,3825,5.0,968045142
873,12,3827,2.0,968045142
874,12,3829,2.0,968045106
875,12,3831,4.0,968045106
876,12,3841,2.0,968045074
877,12,3844,1.0,968045074
878,12,3861,3.0,968045015
879,12,3863,5.0,968045015
880,12,3864,3.0,968045015
881,12,3865,5.0,968045015
882,12,3869,2.0,968044981
883,12,3871,2.0,968044981
884,12,3873,3.0,968044981
