,userID,movieID,rating,timestamp
964,15,5,4.5,1093070098
966,15,10,3.0,1093028290
967,15,11,2.5,1093028381
969,15,16,3.5,1093070150
971,15,19,1.0,1093028409
973,15,22,2.5,1093070415
978,15,39,2.5,1093028334
982,15,52,2.5,1093070271
983,15,62,2.0,1093028336
984,15,70,0.5,1093070467
987,15,95,1.5,1093028331
989,15,104,1.0,1093070113
993,15,112,2.5,1093070156
997,15,149,5.0,1075142933
1001,15,160,0.5,1093028411
1002,15,161,3.0,1093028319
1006,15,165,3.0,1093028183
1008,15,172,1.0,1093070329
1014,15,196,2.0,1093070170
1023,15,231,3.5,1093028308
1030,15,252,2.0,1093070318
1031,15,253,2.0,1093028328
1034,15,288,2.0,1093028372
1035,15,292,1.0,1093028298
1043,15,317,1.0,1093028399
1046,15,329,1.5,1093028255
1050,15,344,2.0,1093028220
1052,15,353,3.0,1093070088
1067,15,434,3.0,1093028320
1068,15,435,1.0,1093070102
1072,15,454,3.0,1093028323
1076,15,474,3.0,1093028384
1080,15,485,0.5,1093070332
1081,15,494,4.0,1093028414
1083,15,508,1.5,1093028394
1084,15,509,2.0,1093028389
1089,15,539,2.0,1093028325
1092,15,543,3.0,1093070381
1099,15,586,2.0,1093028377
1100,15,587,1.0,1093028322
1101,15,588,0.5,1093028161
1103,15,590,3.0,1093028142
1107,15,597,2.5,1093028267
1110,15,628,2.5,1093070326
1112,15,648,4.0,1093028231
1117,15,708,3.0,1093028406
1120,15,733,3.5,1093028260
1121,15,736,1.0,1093028237
1125,15,762,2.0,1093070454
1127,15,780,2.5,1093028151
1128,15,784,2.5,1093070207
1130,15,786,0.5,1093028395
1154,15,920,3.5,1093070090
1180,15,1101,3.0,1093070163
1199,15,1199,1.0,1093070386
1217,15,1220,1.0,1093070109
1231,15,1246,1.0,1093070174
1262,15,1302,3.0,1093070459
1274,15,1370,3.0,1093070198
1275,15,1377,3.0,1093070479
1279,15,1391,0.5,1093070145
1292,15,1485,3.0,1093070397
1293,15,1500,3.0,1093070210
1300,15,1544,1.0,1093070319
1309,15,1589,2.0,1093028013
1311,15,1608,1.0,1093070221
1334,15,1721,1.5,1093028339
1349,15,1807,1.5,1093028022
1366,15,1904,3.5,1075142949
1380,15,1961,3.5,1093028404
1425,15,2268,1.0,1093070270
1434,15,2302,3.5,1093070399
1494,15,2617,1.0,1093070339
1496,15,2628,2.5,1093028374
1623,15,3307,3.0,1082220247
1629,15,3358,2.5,1096005300
1645,15,3477,3.0,1093028035
1658,15,3538,1.5,1096005190
1686,15,3742,2.5,1082220261
1761,15,4033,4.0,1084489330
1816,15,4447,1.5,1096005216
1819,15,4451,2.5,1075143282
1847,15,4738,3.5,1075143297
1883,15,5074,1.0,1096005077
1895,15,5225,1.5,1075143288
1914,15,5377,4.0,1096005096
1920,15,5416,1.5,1096005195
1946,15,5618,1.5,1084489317
1952,15,5673,3.5,1075142963
1963,15,5909,1.0,1096005087
1964,15,5945,1.0,1096005111
1966,15,5954,1.0,1084489297
1968,15,5957,4.5,1075143302
1972,15,5991,1.0,1096005123
1974,15,6003,1.5,1096005130
1975,15,6016,2.0,1093027992
1984,15,6218,0.5,1096005101
1989,15,6296,1.5,1096005116
1990,15,6299,2.5,1075142952
1992,15,6327,4.0,1084489307
2000,15,6385,1.5,1084489293
2011,15,6552,1.5,1082220233
2013,15,6593,1.0,1096005208
2014,15,6620,1.5,1082220241
2015,15,6641,4.0,1093028561
2017,15,6708,2.0,1082220217
2021,15,6783,2.0,1082220258
2023,15,6816,4.0,1096005320
2025,15,6863,2.0,1082220208
2026,15,6867,3.5,1093981691
2028,15,6873,1.0,1096005187
2030,15,6875,1.0,1096005180
2033,15,6932,4.5,1075142920
2035,15,6936,1.0,1075142924
2036,15,6942,3.0,1088621558
2039,15,6953,2.0,1083003232
2042,15,6975,4.0,1093028559
2043,15,6978,2.5,1097770851
2054,15,7132,3.0,1096005056
2055,15,7143,2.0,1088621554
2056,15,7147,1.5,1088621484
2057,15,7153,1.5,1075142916
2059,15,7162,1.0,1075142909
2061,15,7199,1.0,1096005109
2064,15,7293,1.0,1093028019
2065,15,7317,3.0,1082220195
2068,15,7327,1.5,1082220223
2070,15,7348,2.0,1093028001
2071,15,7361,5.0,1082220175
2072,15,7371,1.0,1097770844
2074,15,7438,0.5,1093981610
2081,15,7560,3.5,1093070784
2086,15,7925,3.0,1096005042
2087,15,8011,2.0,1093027976
2090,15,8361,4.0,1093027865
2091,15,8366,2.5,1088621517
2101,15,8623,3.0,1096005049
2102,15,8636,3.0,1093027850
2107,15,8665,3.5,1093027853
2115,15,8914,4.5,1101423864
2123,15,8961,2.0,1101423869
6873,41,2,3.5,1093888283
6876,41,130,4.5,1093889645
6877,41,165,4.0,1093889934
6878,41,172,3.5,1093886586
6879,41,173,4.0,1093887939
6881,41,208,4.0,1093889464
6882,41,233,4.0,1093889445
6883,41,253,4.0,1093889592
6884,41,260,4.0,1093886942
6885,41,262,4.5,1093888245
6886,41,316,3.5,1093887342
6887,41,327,4.0,1093887872
6888,41,329,4.0,1093887332
6889,41,332,4.0,1093887890
6890,41,353,4.0,1093889723
6892,41,377,4.5,1093889928
6893,41,380,4.0,1093889918
6894,41,426,3.0,1093887714
6896,41,442,3.5,1093887565
6898,41,541,5.0,1093886954
6900,41,610,3.0,1093886809
6901,41,648,4.0,1093889939
6902,41,674,4.0,1093886816
6903,41,736,4.0,1093889943
6904,41,748,3.5,1093889745
6905,41,780,4.0,1093889923
6906,41,849,4.0,1093887933
6907,41,917,4.0,1093888232
6908,41,919,4.0,1093888563
6909,41,924,5.0,1093886949
6910,41,986,3.5,1093888257
6911,41,1037,3.5,1093887515
6912,41,1073,4.0,1093888221
6913,41,1077,4.0,1093886957
6914,41,1097,4.0,1093887808
6915,41,1127,3.5,1093887255
6916,41,1129,4.5,1093887235
6917,41,1196,4.0,1093886850
6918,41,1200,4.0,1093887592
6919,41,1206,3.5,1093886864
6921,41,1214,4.0,1093886842
6922,41,1220,5.0,1093888517
6924,41,1240,4.0,1093886838
6925,41,1270,4.0,1093887801
6926,41,1298,5.0,1097643542
6927,41,1302,3.0,1093886607
6928,41,1320,4.0,1093886800
6929,41,1333,2.5,1093886688
6930,41,1356,4.0,1093887320
6931,41,1371,3.5,1093886662
6932,41,1372,4.0,1093887228
6933,41,1373,4.0,1093887305
6934,41,1374,4.5,1093887459
6935,41,1375,4.0,1093886628
6936,41,1376,4.0,1093887310
6937,41,1437,4.0,1093888850
6938,41,1527,4.0,1093887546
6939,41,1545,4.5,1093889656
6941,41,1580,4.0,1093887797
6944,41,1690,4.0,1093886682
6945,41,1719,4.0,1093889432
6946,41,1747,3.0,1093886675
6947,41,1748,4.0,1093886696
6948,41,1772,4.0,1093888605
6950,41,1876,3.5,1093887570
6951,41,1880,4.0,1093889528
6952,41,1917,4.0,1093887494
6953,41,1965,3.0,1093887748
6954,41,1997,4.0,1093886646
6955,41,2001,3.0,1093886639
6956,41,2003,2.5,1093886710
6957,41,2009,4.5,1093887358
6958,41,2011,4.0,1093886978
6959,41,2012,3.5,1093887247
6960,41,2025,5.0,1093888806
6961,41,2105,5.0,1093886731
6962,41,2117,5.0,1093887657
6963,41,2174,4.0,1093889070
6964,41,2232,3.5,1093887225
6965,41,2311,4.0,1093887270
6966,41,2322,3.5,1093887900
6967,41,2454,3.0,1093887778
6968,41,2455,3.0,1093886717
6969,41,2520,3.0,1093889767
6970,41,2521,3.5,1093889882
6971,41,2522,4.0,1093889880
6972,41,2528,4.0,1093886794
6973,41,2529,4.0,1093887555
6974,41,2530,3.0,1093887368
6975,41,2531,3.0,1093887455
6976,41,2532,3.0,1093887370
6977,41,2536,2.5,1093889776
6978,41,2553,4.0,1093887787
6979,41,2571,5.0,1093886846
6980,41,2600,3.5,1093887446
6981,41,2640,4.0,1093887000
6982,41,2641,3.5,1093886996
6983,41,2642,3.5,1093887641
6984,41,2729,3.5,1093888808
6985,41,2746,3.5,1093888619
6987,41,2858,4.5,1093889955
6988,41,2877,4.0,1093888474
6989,41,2916,3.5,1093887350
6991,41,2950,4.0,1093889376
6992,41,3033,4.0,1093886735
6993,41,3156,4.0,1093887653
6995,41,3253,3.0,1093886668
6998,41,3471,4.0,1093887804
6999,41,3479,4.0,1093889047
7000,41,3556,4.0,1093889492
7001,41,3593,4.0,1093888032
7002,41,3638,3.5,1093887254
7003,41,3698,3.5,1093887241
7005,41,3702,4.0,1093887379
7006,41,3703,4.0,1093887539
7007,41,3704,4.0,1093887217
7008,41,3745,3.5,1093886835
7010,41,3802,3.5,1093887961
7011,41,3863,3.5,1093886804
7012,41,3910,4.0,1093888544
7013,41,3937,3.0,1093887835
7015,41,4039,4.0,1093888299
7017,41,4306,4.0,1093888109
7018,41,4370,4.0,1093887385
7020,41,4446,4.0,1093886811
7023,41,4678,4.0,1097643815
7025,41,4789,5.0,1093888629
7026,41,4811,4.0,1093888505
7027,41,4874,3.5,1093887686
7028,41,4936,4.0,1093888656
7031,41,5445,4.0,1093887670
7032,41,5459,3.5,1093887634
7033,41,5463,3.5,1093887667
7034,41,5490,3.5,1093889755
7035,41,5518,4.5,1093888754
7036,41,5522,4.0,1093887626
7037,41,5618,4.0,1093889018
7038,41,5694,3.5,1093888602
7039,41,5705,4.0,1093888574
7041,41,5903,4.5,1093887315
7042,41,5981,4.0,1093887680
7045,41,6264,3.5,1093887841
7046,41,6303,4.0,1093887726
7047,41,6316,4.5,1093889299
7049,41,6365,4.0,1093887300
7050,41,6385,4.5,1093889479
7052,41,6537,3.5,1093887324
7054,41,6645,4.0,1093887757
7055,41,6678,3.0,1093887605
7057,41,6863,4.0,1093889696
7058,41,6934,4.0,1093887354
7059,41,6951,4.0,1093888293
7060,41,6979,4.5,1093887507
7061,41,7001,4.0,1093887733
7062,41,7060,4.5,1093888481
7065,41,7817,3.0,1093887692
7066,41,7991,4.0,1093887208
7068,41,8499,4.0,1093888986
7069,41,8633,4.0,1093886983
9416,63,1,5.0,1079098216
9417,63,11,3.5,1079098249
9418,63,16,5.0,1075307025
9419,63,58,0.5,1075307034
9420,63,112,3.0,1075307039
9421,63,150,4.0,1079098211
9422,63,151,0.5,1075307036
9423,63,246,0.5,1075307056
9424,63,260,5.0,1078570677
9425,63,315,1.0,1075307064
9426,63,318,5.0,1079098244
9427,63,380,3.5,1079098188
9428,63,432,4.0,1075307028
9429,63,457,3.0,1078570670
9430,63,480,4.5,1078570695
9431,63,515,1.0,1075307062
9432,63,520,3.0,1079098254
9433,63,592,5.0,1079098217
9434,63,593,4.5,1079098263
9435,63,720,4.0,1076323993
9436,63,832,2.5,1075307060
9437,63,1015,1.5,1076324016
9438,63,1059,4.0,1076324042
9439,63,1080,4.5,1075307058
