,userID,movieID,rating,timestamp
889,13,1,5.0,1331380058
890,13,47,2.5,1331380914
891,13,110,4.0,1331380038
892,13,277,4.0,1331379348
893,13,296,3.5,1331380895
894,13,318,4.5,1331380029
895,13,356,5.0,1331380018
896,13,362,4.5,1331379479
897,13,480,3.0,1331380025
898,13,524,3.5,1331379485
899,13,527,4.0,1331380901
900,13,531,4.0,1331379483
901,13,587,3.0,1331380851
902,13,590,4.0,1331380062
903,13,914,4.0,1331379366
904,13,919,3.5,1331380871
905,13,1027,3.0,1331379520
906,13,1259,4.0,1331380814
907,13,1265,2.5,1331380845
908,13,1918,3.0,1331379386
909,13,1961,4.0,1331380745
910,13,2355,4.0,1331380741
911,13,2571,3.0,1331380888
912,13,2572,3.5,1331379777
913,13,2761,4.0,1331379470
914,13,2762,3.0,1331380765
915,13,2804,3.0,1331380731
916,13,2908,3.0,1331379494
917,13,2918,3.0,1331380761
918,13,3114,3.0,1331380738
919,13,3147,4.0,1331380752
920,13,3255,3.5,1331379342
921,13,3396,3.5,1331379599
922,13,3624,3.0,1331379574
923,13,4306,4.0,1331380721
924,13,4310,4.5,1331379506
925,13,4321,2.5,1331379589
926,13,4718,3.5,1331379530
927,13,4878,4.5,1331380145
928,13,4886,3.5,1331380834
929,13,4993,4.5,1331380883
930,13,5989,4.0,1331380785
931,13,6377,4.5,1331380734
932,13,7361,4.0,1331380159
933,13,7502,4.5,1331380306
934,13,54286,3.5,1331380782
935,13,58559,4.5,1331380873
936,13,64614,4.5,1331380830
937,13,69757,4.0,1331379748
938,13,78499,4.0,1331380725
939,13,81834,4.5,1331380387
940,13,88125,4.5,1331380390
941,13,93363,3.0,1331379985
1019,15,216,1.0,1349622582
1166,15,1047,2.5,1348976598
1183,15,1131,2.5,1345397949
1201,15,1201,3.5,1345398232
1207,15,1209,4.5,1345398245
1238,15,1254,3.5,1345398347
1254,15,1284,3.0,1345397986
1289,15,1479,1.5,1338699256
1342,15,1753,1.0,1349622617
1378,15,1955,4.5,1338698424
1402,15,2064,4.5,1338698431
1437,15,2313,3.5,1345397769
1475,15,2528,2.0,1347937598
1542,15,2915,1.5,1345397822
1555,15,2990,3.5,1345398317
1556,15,2993,4.0,1345381197
1594,15,3168,2.5,1338698402
1612,15,3265,4.0,1345397753
1617,15,3275,0.5,1347936677
1674,15,3633,4.0,1345381200
1676,15,3635,3.5,1345397811
1677,15,3638,3.5,1345398289
1678,15,3639,2.0,1345397721
1732,15,3984,4.0,1338698406
1743,15,4005,3.5,1345398275
1771,15,4085,3.0,1345398332
1775,15,4149,1.0,1349622626
1789,15,4247,1.0,1349622526
1799,15,4322,4.0,1345397847
1802,15,4351,3.0,1349048073
1820,15,4489,4.5,1345397842
1868,15,4974,2.0,1349622574
1886,15,5120,3.0,1345397962
1909,15,5339,3.5,1345397799
2034,15,6934,1.5,1338699263
2038,15,6947,1.0,1347936706
2045,15,6989,2.5,1348976559
2053,15,7123,3.5,1347936794
2079,15,7484,4.0,1338698422
2082,15,7569,3.5,1345397687
2083,15,7573,2.5,1345398305
2084,15,7698,3.0,1345381192
2085,15,7792,2.5,1345397672
2104,15,8641,3.0,1349622612
2111,15,8807,2.5,1349622634
2134,15,27478,2.5,1349622724
2137,15,27821,1.0,1348976609
2139,15,27904,2.5,1347936774
2149,15,33154,3.5,1338702522
2170,15,38886,1.5,1338698465
2175,15,42718,4.5,1348976510
2187,15,45499,2.5,1338698829
2195,15,46530,0.5,1338699292
2196,15,46578,1.0,1338702417
2204,15,48082,1.0,1347937644
2206,15,48394,1.5,1348976680
2218,15,51662,2.0,1347936470
2219,15,52245,1.5,1349622540
2220,15,52328,1.5,1347936786
2222,15,52722,1.5,1338699286
2223,15,52973,3.5,1349622826
2226,15,53894,2.5,1338702524
2227,15,53972,3.0,1338698806
2233,15,54503,3.5,1338698617
2240,15,55820,2.0,1338698362
2249,15,57669,1.5,1338702423
2250,15,58025,1.0,1338698854
2251,15,58295,1.5,1347936713
2256,15,59369,2.5,1347936669
2258,15,59615,1.0,1338698814
2260,15,59900,1.5,1349622715
2273,15,61394,2.0,1349622731
2279,15,63131,2.0,1338698608
2280,15,63859,3.0,1348976367
2291,15,66934,0.5,1338698623
2296,15,67997,4.0,1338702402
2297,15,68157,3.0,1338698899
2299,15,68237,3.5,1338698337
2305,15,68954,2.0,1338698886
2306,15,69122,1.0,1338702414
2310,15,69481,4.5,1338698471
2325,15,72011,2.5,1338702430
2326,15,72226,1.5,1338698882
2331,15,74458,0.5,1338698316
2332,15,74649,4.0,1338702442
2345,15,78499,2.0,1338698896
2351,15,79293,1.5,1349048062
2352,15,79428,1.0,1349622587
2354,15,79702,1.5,1338698870
2363,15,81229,3.5,1348976539
2364,15,81591,1.0,1338698369
2368,15,81847,1.0,1338698918
2369,15,81932,3.0,1338698461
2377,15,84152,3.0,1345381190
2380,15,84954,1.0,1347936749
2383,15,86190,1.5,1348976211
2385,15,86644,1.5,1338698824
2394,15,87306,1.0,1347936763
2395,15,87430,0.5,1338698810
2401,15,88129,2.5,1338698356
2402,15,88140,1.0,1348976202
2411,15,89745,3.0,1338697857
2412,15,89840,1.0,1349048081
2413,15,90249,3.5,1338698848
2415,15,90428,4.5,1348977157
2417,15,90531,4.0,1338698144
2419,15,90603,2.5,1348976195
2421,15,90746,1.5,1338698014
2422,15,90866,1.0,1338698247
2424,15,91500,0.5,1338697915
2425,15,91505,1.0,1347936860
2426,15,91529,3.0,1345350956
2427,15,91535,2.0,1348979143
2428,15,91542,1.0,1348976183
2429,15,91630,2.5,1338698134
2430,15,91653,4.5,1338698154
2431,15,91658,4.0,1338698344
2432,15,91842,3.0,1338698158
2433,15,91869,3.0,1338697924
2435,15,92507,2.5,1338698152
2437,15,93363,1.0,1338699137
2438,15,93510,3.0,1338697920
2440,15,93831,2.5,1338697984
2441,15,93840,3.5,1338697905
2442,15,94015,1.0,1338697996
2443,15,94018,1.0,1338698001
2444,15,94478,1.0,1338698006
2445,15,94677,4.0,1338697991
2446,15,94777,2.5,1338697968
2447,15,94780,1.5,1345351002
2448,15,94833,1.5,1338697964
2449,15,94864,1.5,1345350968
2451,15,95105,1.0,1345350979
2452,15,95167,1.0,1345350959
2454,15,95311,1.5,1347937652
2456,15,95510,3.5,1345350961
2458,15,95875,1.5,1345350995
2460,15,96150,2.0,1345350973
4782,26,32,4.5,1354313537
4785,26,63,0.5,1351544773
4786,26,69,4.5,1351544454
4794,26,356,4.5,1352058551
4801,26,555,3.5,1352636797
4803,26,593,3.5,1354752756
4806,26,720,3.0,1351544331
4808,26,778,4.5,1354313990
4811,26,1036,3.5,1352058567
4815,26,1210,3.5,1352058572
4816,26,1405,1.5,1351544316
4817,26,1527,4.0,1352636822
4820,26,1687,3.5,1351544445
4821,26,1732,4.0,1354752882
4822,26,1753,3.0,1351544792
4823,26,1831,3.0,1351544355
4824,26,1884,4.0,1352636799
4825,26,2028,3.0,1352058527
4828,26,2542,5.0,1352058619
4829,26,2571,5.0,1354752806
4830,26,2692,4.5,1354752751
4832,26,2959,4.0,1354752886
4833,26,3108,2.0,1351544362
4835,26,3147,3.0,1352058543
4836,26,3275,4.0,1352597810
4837,26,3481,2.5,1353708984
4838,26,3578,2.5,1352058529
4839,26,3744,4.0,1351544464
4840,26,4011,5.0,1351545050
4841,26,4019,4.0,1351544397
4842,26,4027,3.0,1351545093
4843,26,4161,3.5,1351544451
4844,26,4226,4.0,1353708990
4845,26,4262,2.5,1354752813
4846,26,4306,4.0,1351545101
4847,26,4776,4.0,1352058758
4848,26,4844,2.0,1351544780
4849,26,4865,4.5,1351544467
4850,26,4963,1.5,1352058557
4851,26,4973,3.5,1351545042
4852,26,4979,4.0,1353344972
4853,26,4995,3.0,1352058609
4854,26,5010,3.5,1352597808
4855,26,5110,4.0,1353345028
4856,26,5218,4.0,1353344992
4857,26,5418,4.0,1352058538
4859,26,5617,2.0,1353708976
4860,26,5903,2.5,1352058766
4862,26,5954,3.0,1352058603
4863,26,5989,2.0,1352921335
4864,26,6016,5.0,1352597728
4867,26,6708,3.5,1353344968
4868,26,6867,4.0,1351545056
4869,26,6870,3.0,1352921346
