,userID,movieID,rating,timestamp
2329,15,73017,1.0,1273090173
2336,15,76093,4.0,1273090169
2337,15,76251,3.0,1273090163
6059,31,31,4.0,1273541953
6060,31,32,4.5,1273720546
6061,31,50,3.5,1273633559
6062,31,111,4.5,1273714533
6063,31,260,4.0,1273720416
6064,31,296,4.5,1273714417
6065,31,318,4.0,1273542992
6066,31,372,3.5,1273541973
6067,31,379,4.0,1273542073
6068,31,527,5.0,1273543009
6069,31,541,4.0,1273720299
6070,31,778,3.5,1273720368
6071,31,858,4.5,1273720163
6072,31,904,4.0,1273714421
6073,31,1089,4.5,1273714480
6074,31,1091,3.0,1273542081
6075,31,1186,2.0,1273542019
6076,31,1197,4.5,1273542870
6077,31,1206,4.5,1273720435
6078,31,1208,4.5,1273542817
6079,31,1221,4.5,1273714380
6080,31,1234,4.5,1273714490
6081,31,1299,4.0,1273542012
6082,31,1378,4.0,1273542028
6083,31,1416,3.0,1273542066
6084,31,1957,4.5,1273542033
6085,31,1967,4.5,1273541999
6086,31,2028,4.5,1273542882
6087,31,2248,4.0,1273541967
6088,31,2329,4.5,1273542808
6089,31,2502,4.0,1273720582
6090,31,2571,4.5,1273720348
6091,31,2692,4.5,1273542879
6092,31,2959,5.0,1273542969
6093,31,2997,4.5,1273720551
6094,31,3072,3.0,1273541964
6095,31,3087,3.5,1273542085
6096,31,3698,4.5,1273542046
6097,31,3755,4.0,1273541939
6098,31,3897,4.0,1274150193
6099,31,3911,4.0,1273541943
6100,31,4886,4.0,1274150314
6101,31,4979,3.5,1274150321
6102,31,4993,4.5,1273720397
6103,31,5418,4.5,1274150200
6104,31,5952,4.5,1274149537
6105,31,5995,3.5,1273553986
6106,31,6539,3.5,1274150289
6107,31,6711,4.5,1274150179
6108,31,7153,4.5,1273720461
6109,31,7361,5.0,1273542961
6110,31,8961,4.0,1274150085
6111,31,33154,4.0,1274149939
6112,31,33794,4.5,1274149910
6113,31,44191,4.0,1274150249
6114,31,44195,4.0,1273720591
6115,31,48394,4.5,1274149580
6116,31,50872,4.5,1274150130
6117,31,54503,4.0,1274157016
6118,31,55280,4.5,1274150341
6119,31,55820,4.0,1273720255
6120,31,58559,5.0,1273542984
6121,31,59315,5.0,1274150005
6122,31,64614,4.5,1273720384
6123,31,72226,4.0,1273720329
6124,31,72998,4.0,1274150047
6125,31,74789,4.5,1273542596
6126,31,76093,3.5,1273720454
6127,31,76251,5.0,1273897820
9826,68,31374,4.0,1292732192
10245,73,147,4.5,1283940446
10246,73,150,3.5,1286701620
10247,73,153,1.0,1281668214
10260,73,193,3.0,1266049987
10266,73,231,3.5,1264835146
10282,73,300,4.0,1290089214
10289,73,337,3.5,1285414310
10302,73,407,3.5,1280749457
10311,73,456,4.0,1289377723
10319,73,485,3.0,1287294447
10322,73,500,3.5,1272354528
10342,73,593,4.5,1281307627
10362,73,741,4.0,1264405840
10365,73,748,3.5,1283940897
10388,73,1025,3.5,1279948049
10392,73,1033,3.5,1282638702
10406,73,1127,4.0,1262660448
10411,73,1186,3.5,1280749995
10412,73,1193,4.5,1266581514
10429,73,1220,3.5,1270610619
10443,73,1259,3.5,1280749968
10444,73,1261,4.5,1268808237
10446,73,1263,4.0,1267705648
10449,73,1270,5.0,1285479373
10458,73,1299,3.5,1267705570
10469,73,1358,4.0,1275964521
10475,73,1377,3.5,1281668223
10503,73,1587,4.0,1287294418
10539,73,1840,3.5,1272354630
10552,73,1953,3.5,1272355372
10584,73,2082,3.5,1282545301
10586,73,2089,3.5,1279948023
10612,73,2232,4.0,1267705661
