,userID,movieID,rating,timestamp
451,6,111,4.0,1109258212
452,6,158,2.0,1108134263
453,6,173,2.0,1109258228
454,6,293,5.0,1108134539
455,6,596,4.0,1108134269
456,6,903,4.0,1108134299
457,6,1204,5.0,1108134266
458,6,1250,4.5,1108134284
459,6,1259,4.5,1109258196
460,6,1276,4.5,1108134309
461,6,1285,4.5,1108134339
462,6,1358,2.0,1109258181
463,6,1639,2.0,1109258179
464,6,1687,2.0,1109258281
465,6,1747,2.0,1109258194
466,6,1876,0.5,1108134334
467,6,1909,3.0,1108134344
468,6,2001,3.0,1108134289
469,6,2019,4.0,1109258270
470,6,2072,4.0,1109258285
471,6,2174,4.0,1109258175
472,6,2502,3.5,1108134291
473,6,2528,3.0,1109258245
474,6,2529,4.0,1108134293
475,6,2571,1.0,1109258202
476,6,2657,2.0,1108134271
477,6,2692,4.0,1108134274
478,6,2723,3.0,1109258257
479,6,2761,4.5,1108134545
480,6,2890,3.0,1109258199
481,6,3052,1.0,1108134337
482,6,3114,4.0,1109258183
483,6,3300,3.5,1109258250
484,6,3751,1.5,1109258190
485,6,4641,1.5,1109258217
486,6,4975,1.5,1109258226
487,6,5952,5.0,1108134311
488,6,7090,3.0,1108134534
489,6,7153,5.0,1108134519
490,6,7361,4.0,1108134524
491,6,8368,3.5,1108134526
492,6,8636,4.0,1108134537
493,6,8784,3.0,1108134531
494,6,8874,4.5,1108134521
963,15,2,2.0,1134521380
979,15,44,3.0,1122576665
988,15,101,4.0,1134522072
996,15,145,3.5,1134521543
999,15,153,1.0,1128274517
1015,15,198,1.5,1134521967
1021,15,225,1.0,1134521432
1045,15,322,2.5,1120209787
1048,15,339,2.5,1122576622
1053,15,355,0.5,1122576667
1058,15,370,3.5,1122576670
1066,15,431,4.0,1132469126
1074,15,466,2.5,1134521456
1111,15,647,1.5,1134521628
1131,15,788,1.5,1134521382
1134,15,802,1.0,1128274713
1136,15,804,3.5,1134522085
1147,15,910,2.5,1122576681
1152,15,916,1.0,1128274460
1172,15,1088,2.0,1122576683
1184,15,1136,2.5,1128274586
1242,15,1262,1.5,1134521651
1243,15,1263,4.0,1120208625
1266,15,1320,3.0,1134521497
1269,15,1339,2.0,1134521654
1288,15,1476,3.0,1134522057
1302,15,1552,1.5,1134521507
1305,15,1569,3.5,1134521624
1310,15,1597,2.0,1134521585
1329,15,1690,1.0,1134521603
1335,15,1722,3.5,1134521534
1339,15,1747,3.5,1134521589
1344,15,1777,2.0,1134521514
1360,15,1876,2.0,1134521539
1394,15,2019,4.5,1134521638
1411,15,2134,3.5,1122576686
1423,15,2243,4.5,1128274472
1428,15,2278,2.5,1134521675
1439,15,2321,3.5,1122576690
