,userID,movieID,rating,timestamp
1057,15,367,2.0,1374637824
1096,15,556,3.5,1361078504
1185,15,1147,3.5,1386368101
1194,15,1189,3.5,1361078481
1273,15,1361,3.5,1361078494
1395,15,2020,2.5,1379040745
1562,15,3007,2.5,1361078485
1609,15,3256,2.0,1361831567
1793,15,4299,2.5,1374637769
1840,15,4719,2.0,1374637779
1904,15,5298,2.5,1367800223
1917,15,5391,2.5,1367800228
1962,15,5903,2.0,1357110234
2046,15,7003,2.0,1367800233
2047,15,7004,2.5,1374637760
2098,15,8581,2.5,1361078268
2120,15,8950,2.0,1357110243
2125,15,8972,3.5,1374637712
2126,15,8974,2.5,1374637844
2145,15,31685,0.5,1361831527
2155,15,34072,1.5,1361078474
2159,15,34334,1.5,1367765144
2160,15,34405,0.5,1357110418
2183,15,44761,1.5,1357109999
2189,15,45666,4.0,1374637848
2197,15,46723,2.0,1367800237
2199,15,46972,3.5,1374637631
2234,15,54881,4.5,1361078498
2236,15,55269,1.0,1374638435
2239,15,55765,2.0,1361078252
2243,15,56367,2.0,1374638451
2259,15,59784,3.5,1357110059
2266,15,60126,1.0,1361831545
2270,15,61024,1.0,1357110065
2274,15,62374,3.5,1367764780
2276,15,62511,4.5,1367800217
2277,15,63082,0.5,1357110411
2284,15,65642,4.5,1357110430
2295,15,67734,1.5,1374638441
2304,15,68793,3.0,1374637633
2308,15,69406,1.0,1361831532
2316,15,70697,2.5,1374637773
2327,15,72378,1.0,1357110070
2333,15,74795,1.5,1367764758
2334,15,74851,0.5,1361831555
2338,15,76293,3.0,1361831522
2339,15,76738,2.5,1379040852
2340,15,77364,2.5,1367765175
2341,15,77455,4.0,1367801385
2347,15,79057,2.5,1367765128
2353,15,79695,0.5,1367765181
2356,15,80185,3.0,1374638009
2357,15,80463,2.0,1361078260
2360,15,80906,4.0,1361078281
2361,15,81158,3.0,1367801466
2362,15,81191,3.0,1374638035
2367,15,81845,3.0,1367801474
2372,15,83270,1.0,1361078285
2373,15,83293,3.5,1367801456
2375,15,83613,0.5,1367765123
2379,15,84392,2.5,1367801369
2382,15,85774,4.0,1367801387
2393,15,87304,0.5,1374638031
2403,15,88163,3.5,1386367929
2407,15,89090,1.5,1367801460
2408,15,89337,3.0,1374638024
2410,15,89492,5.0,1361078138
2414,15,90266,2.5,1367801470
2416,15,90439,0.5,1361078276
2418,15,90600,3.5,1367801363
2420,15,90647,3.0,1374637765
2436,15,93326,1.0,1361831455
2450,15,94959,1.0,1374638428
2455,15,95443,0.5,1357109952
2457,15,95558,1.0,1357109941
2459,15,96079,3.0,1361831420
2461,15,96488,3.5,1361076608
2462,15,96610,1.5,1374637996
2463,15,96667,2.5,1357109969
2465,15,97304,2.5,1367764836
2466,15,97393,3.5,1386368013
2467,15,97866,3.5,1361076604
2469,15,97923,3.0,1386367936
2474,15,98961,3.0,1367764716
2478,15,99149,1.0,1357109923
2479,15,99468,2.5,1386368031
2480,15,99811,4.0,1361831110
2481,15,100032,2.0,1361076617
2483,15,100365,2.5,1361831156
2485,15,100517,3.0,1381534422
2486,15,100556,4.0,1374638046
2488,15,100714,3.0,1386367955
2489,15,100745,1.0,1367764695
2490,15,101076,3.0,1367764864
2494,15,101895,1.0,1386367999
2497,15,102445,3.0,1386367981
2498,15,102800,2.5,1386367968
2501,15,103042,2.5,1386367923
2502,15,103228,5.0,1379040901
2510,15,104726,3.0,1381534394
2511,15,104841,3.5,1386367735
2512,15,104879,4.0,1381534447
2515,15,106111,1.0,1386367830
2516,15,106332,3.5,1386367813
4781,26,1,5.0,1360087980
4783,26,47,4.5,1360088070
4784,26,50,4.5,1360088047
4787,26,153,3.5,1360088114
4788,26,165,2.5,1360088108
4789,26,260,3.0,1360087975
4790,26,296,3.5,1360087955
4791,26,316,0.5,1360088129
4792,26,318,4.0,1360087964
4793,26,344,0.5,1360088074
4795,26,367,2.0,1360088133
4796,26,377,3.0,1360088079
4797,26,380,3.0,1360088041
4798,26,457,3.5,1360088007
4799,26,480,2.5,1360087958
4800,26,500,1.0,1360088125
4802,26,589,4.0,1360088014
4804,26,608,3.5,1360088060
4805,26,648,2.5,1360088081
4807,26,733,3.0,1360088143
4809,26,780,3.5,1360088024
4810,26,858,4.0,1360088089
4812,26,1089,3.5,1371811577
4813,26,1196,3.5,1360088053
4814,26,1198,4.0,1360088064
4818,26,1580,3.5,1360088119
4819,26,1653,3.5,1371811514
4826,26,2329,4.0,1371811575
4827,26,2355,4.0,1363376250
4831,26,2858,4.0,1360088058
4834,26,3114,4.5,1371811559
4858,26,5608,4.0,1364420293
4861,26,5952,4.0,1360088161
4865,26,6333,0.5,1357253672
4866,26,6539,1.5,1357253678
4871,26,7323,4.0,1363810269
4872,26,7361,3.5,1365194619
4881,26,27376,0.5,1357253708
4890,26,37731,3.0,1357253700
4892,26,38038,3.0,1361215024
4913,26,53129,4.5,1365194986
4918,26,55167,0.5,1357253685
4921,26,55280,3.5,1361215017
4935,26,62849,4.5,1357253777
4943,26,70533,0.5,1357253681
7298,46,73,5.0,1366389910
7299,46,355,5.0,1366392410
7300,46,724,5.0,1366389683
7301,46,1270,5.0,1366392989
7302,46,1359,4.5,1366389877
7303,46,1515,5.0,1366389853
7304,46,1707,5.0,1366392466
7305,46,1965,5.0,1366389759
7306,46,2153,5.0,1366390158
7307,46,2379,5.0,1366389889
7308,46,2381,5.0,1366390952
7309,46,2383,5.0,1366390956
7310,46,2398,5.0,1366389797
7311,46,2539,5.0,1366389671
7312,46,2541,5.0,1366389694
7313,46,2605,5.0,1366389699
7314,46,2804,5.0,1366391610
7315,46,3157,4.5,1366389806
7316,46,3247,4.0,1366389728
7317,46,3868,5.0,1366389737
7318,46,4993,5.0,1366390915
7319,46,5952,5.0,1366391137
7320,46,7004,5.0,1366389915
7321,46,7153,5.0,1366390910
7322,46,8387,5.0,1366390963
7323,46,26614,5.0,1366391584
7324,46,33615,5.0,1366389926
7325,46,33794,5.0,1366392529
7326,46,49530,5.0,1366393248
7327,46,50872,5.0,1366393308
7328,46,58559,5.0,1366390187
7329,46,59018,5.0,1366393234
7330,46,79132,5.0,1366390899
7331,46,80463,5.0,1366393535
7332,46,81834,5.0,1366393591
7333,46,88125,5.0,1366392165
7334,46,89745,5.0,1366391603
7335,46,91529,5.0,1366391663
7336,46,98124,5.0,1366390127
7392,48,501,3.5,1367466511
7395,48,562,3.5,1368072767
7403,48,858,4.0,1367729182
7455,48,2762,3.5,1367729581
7465,48,3677,4.5,1367466490
7510,48,6291,3.0,1367774627
7524,48,7235,3.0,1368072937
7530,48,7382,3.0,1368060971
7545,48,8957,3.0,1367968341
7559,48,27838,3.0,1367794617
7564,48,30867,4.0,1369722162
7587,48,42723,3.0,1367968282
7590,48,44397,2.5,1367968590
7598,48,45950,4.0,1367729197
7617,48,50583,3.0,1369722178
7623,48,52281,3.5,1371359811
7669,48,59141,3.5,1369880284
7677,48,60291,4.0,1367774333
7679,48,60763,3.5,1371359903
7687,48,63131,2.5,1368412407
7722,48,71282,3.0,1371530476
7746,48,76173,5.0,1368249994
7760,48,80586,3.5,1368483486
7767,48,81591,4.0,1367475412
7772,48,83132,3.5,1368499219
7773,48,83134,3.5,1368250070
7776,48,84187,4.5,1367774277
7784,48,85774,4.0,1367724708
7786,48,85796,3.0,1369722191
7790,48,86721,3.0,1368499410
7801,48,90531,2.5,1368483363
7802,48,90647,3.5,1368249365
7804,48,91414,3.0,1368499298
7805,48,91529,3.5,1371530093
7806,48,91542,3.5,1371360050
7812,48,95167,5.0,1368499305
7813,48,95311,4.0,1367774366
7816,48,95543,3.0,1368499835
7819,48,96281,3.0,1368499321
7821,48,96610,3.0,1371530088
7825,48,97225,3.5,1367725555
7827,48,97913,3.5,1368483794
7828,48,97921,3.5,1367725590
7829,48,97938,3.5,1367786421
7831,48,98056,3.0,1371530237
7833,48,98809,4.0,1367728315
7835,48,99145,4.0,1367725833
7837,48,101142,3.5,1368499380
9836,69,1,5.0,1366831110
9837,69,2,3.5,1366831701
9838,69,5,5.0,1366831985
9839,69,19,4.0,1366831735
9840,69,34,4.0,1366831572
9841,69,39,4.5,1366831626
9842,69,48,4.5,1366831972
9843,69,104,4.0,1366831788
9844,69,158,3.0,1366831962
9845,69,231,4.0,1366831564
9847,69,296,3.5,1366831100
9848,69,318,5.0,1366830848
9849,69,344,4.0,1366831253
9850,69,356,5.0,1366831102
9851,69,357,5.0,1366831615
9852,69,364,5.0,1366831266
9854,69,410,3.5,1366831784
9855,69,500,3.5,1366831290
9856,69,527,5.0,1366830854
9857,69,586,4.5,1366831610
9858,69,587,5.0,1366831598
9859,69,595,4.0,1366831275
9860,69,596,3.0,1366831955
9861,69,597,4.5,1366831566
9862,69,788,2.0,1366831769
9863,69,919,4.5,1366831679
9866,69,1028,3.0,1366831950
9867,69,1035,4.5,1366831980
9868,69,1073,4.5,1366831595
