,userID,movieID,rating,timestamp
962,15,1,2.0,997938310
970,15,17,3.0,997939404
975,15,32,4.0,997938466
976,15,34,3.0,997938310
981,15,50,5.0,997938500
992,15,111,5.0,997938500
994,15,123,4.0,997938358
998,15,150,3.0,997939380
1003,15,162,4.0,997938676
1005,15,164,4.0,997938413
1020,15,223,4.0,997939415
1026,15,235,4.0,997939415
1028,15,246,5.0,997938656
1029,15,247,2.0,997938567
1032,15,260,5.0,997938437
1036,15,293,5.0,997938567
1037,15,296,5.0,997938771
1039,15,306,5.0,997938737
1040,15,307,4.0,997938894
1044,15,318,2.0,997938727
1047,15,335,2.0,997938391
1051,15,349,3.0,997939193
1056,15,364,4.0,997939065
1063,15,380,4.0,997939179
1070,15,441,4.0,997938322
1073,15,457,5.0,997938567
1077,15,480,3.0,997939193
1079,15,483,1.0,997938905
1087,15,527,4.0,997937239
1091,15,541,5.0,997938438
1093,15,549,5.0,997938676
1094,15,551,2.0,997939055
1102,15,589,4.0,997938451
1104,15,592,4.0,997939162
1105,15,593,5.0,997938500
1108,15,608,5.0,997938500
1114,15,665,3.0,997939348
1122,15,745,3.0,997938288
1124,15,750,4.0,997938438
1133,15,800,5.0,997938391
1140,15,858,5.0,997938703
1141,15,866,4.0,997938567
1143,15,903,5.0,997938346
1144,15,904,5.0,997938346
1145,15,908,5.0,997938500
1146,15,909,4.0,997939604
1149,15,912,5.0,997938140
1153,15,919,3.0,997938737
1156,15,923,5.0,997938727
1157,15,924,5.0,997938358
1160,15,953,3.0,997938800
1161,15,994,4.0,997939453
1164,15,1036,4.0,997938528
1165,15,1041,5.0,997938905
1169,15,1073,3.0,997938603
1170,15,1079,4.0,997937239
1171,15,1084,3.0,997938787
1173,15,1089,4.0,997938528
1178,15,1097,4.0,997938466
1182,15,1127,4.0,997939162
1186,15,1148,3.0,997938288
1189,15,1176,4.0,997938862
1190,15,1178,3.0,997938771
1195,15,1193,5.0,997938760
1196,15,1196,5.0,997938438
1198,15,1198,4.0,997939111
